sale_id,outlet_id,product_id,product_name,product_category,quantity,unit_price,discount_amount,total_amount,payment_method,is_prescription,sale_date,created_at
SAL-0007301,OUT-0168,PRD-025,OBH Combi Batuk Pilek,obat_bebas,1,16770.0,2516.0,14254.0,kredit,false,2025-04-06,2025-04-06 14:33:00
SAL-0007302,OUT-0272,PRD-022,Betadine 30ml,obat_bebas,1,18560.0,0.0,18560.0,tunai,false,2025-05-26,2025-05-26 09:34:00
SAL-0007303,OUT-0047,PRD-022,Betadine 30ml,obat_bebas,1,19252.0,0.0,19252.0,tunai,false,2025-08-17,2025-08-17 14:06:00
SAL-0007304,OUT-0258,PRD-025,OBH Combi Batuk Pilek,obat_bebas,1,16845.0,0.0,16845.0,kredit,false,2024-11-19,2024-11-19 14:13:00
SAL-0007305,OUT-0167,PRD-009,Ibuprofen 400mg,obat_bebas,1,6970.0,0.0,6970.0,tunai,false,2024-04-13,2024-04-13 14:52:00
SAL-0007306,OUT-0108,PRD-014,Ranitidine 150mg,obat_keras,2,15276.0,0.0,30552.0,bpjs,true,2024-06-15,2024-06-15 15:50:00
SAL-0007307,OUT-0298,PRD-023,Mefenamic Acid 500mg,obat_keras,20,10008.0,0.0,200160.0,tunai,true,2026-04-10,2026-04-10 11:31:00
SAL-0007308,OUT-0119,PRD-003,Omeprazole 20mg,obat_keras,3,18186.0,0.0,54558.0,tunai,true,2025-03-06,2025-03-06 09:48:00
SAL-0007309,OUT-0073,PRD-002,Amoxicillin 500mg,antibiotik,2,23179.0,4636.0,41722.0,debit,true,2024-06-10,2024-06-10 09:23:00
SAL-0007310,OUT-0249,PRD-019,Glibenclamide 5mg,obat_keras,1,6537.0,654.0,5883.0,qris,true,2024-01-16,2024-01-16 17:52:00
SAL-0007311,OUT-0126,PRD-022,Betadine 30ml,obat_bebas,3,18771.0,0.0,56313.0,debit,false,2024-10-26,2024-10-26 09:56:00
SAL-0007312,OUT-0225,PRD-009,Ibuprofen 400mg,obat_bebas,2,7364.0,0.0,14728.0,qris,false,2024-01-02,2024-01-02 14:40:00
SAL-0007313,OUT-0231,PRD-012,Multivitamin Family,suplemen,2,90624.0,0.0,181248.0,tunai,false,2024-09-23,2024-09-23 13:23:00
SAL-0007314,OUT-0276,PRD-023,Mefenamic Acid 500mg,obat_keras,5,9733.0,2433.0,46232.0,bpjs,true,2024-12-09,2024-12-09 10:09:00
SAL-0007315,OUT-0073,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,1,23677.0,0.0,23677.0,bpjs,false,2024-12-20,2024-12-20 19:43:00
SAL-0007316,OUT-0280,PRD-021,ORS Oralit Sachet,obat_bebas,2,2977.0,0.0,5954.0,tunai,false,2025-10-15,2025-10-15 08:05:00
SAL-0007317,OUT-0299,PRD-022,Betadine 30ml,obat_bebas,1,19269.0,0.0,19269.0,bpjs,false,2024-01-02,2024-01-02 19:24:00
SAL-0007318,OUT-0274,PRD-006,Metformin 500mg,obat_keras,2,7447.0,0.0,14894.0,kredit,true,2025-03-15,2025-03-15 15:41:00
SAL-0007319,OUT-0017,PRD-022,Betadine 30ml,obat_bebas,5,18874.0,4718.0,89652.0,tunai,false,2025-05-15,2025-05-15 17:24:00
SAL-0007320,OUT-0082,PRD-004,Loratadine 10mg,obat_bebas_terbatas,2,11195.0,0.0,22390.0,tunai,false,2024-02-11,2024-02-11 12:24:00
SAL-0007321,OUT-0203,PRD-017,Bisoprolol 5mg,obat_keras,5,26772.0,20079.0,113781.0,qris,true,2025-09-15,2025-09-15 19:47:00
SAL-0007322,OUT-0056,PRD-014,Ranitidine 150mg,obat_keras,1,15408.0,2311.0,13097.0,debit,true,2024-08-18,2024-08-18 14:44:00
SAL-0007323,OUT-0096,PRD-006,Metformin 500mg,obat_keras,1,8335.0,1250.0,7085.0,kredit,true,2025-07-10,2025-07-10 09:43:00
SAL-0007324,OUT-0017,PRD-005,Simvastatin 20mg,obat_keras,4,32763.0,13105.0,117947.0,debit,true,2024-01-26,2024-01-26 14:53:00
SAL-0007325,OUT-0142,PRD-020,Antasida Doen Tab,obat_bebas,2,4553.0,0.0,9106.0,bpjs,false,2025-06-26,2025-06-26 16:04:00
SAL-0007326,OUT-0159,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,3,10131.0,4559.0,25834.0,qris,false,2024-09-23,2024-09-23 19:28:00
SAL-0007327,OUT-0177,PRD-001,Paracetamol 500mg,obat_bebas,2,5393.0,1079.0,9707.0,bpjs,false,2024-07-31,2024-07-31 12:19:00
SAL-0007328,OUT-0168,PRD-004,Loratadine 10mg,obat_bebas_terbatas,2,12328.0,0.0,24656.0,qris,false,2025-01-29,2025-01-29 09:53:00
SAL-0007329,OUT-0233,PRD-006,Metformin 500mg,obat_keras,1,7472.0,0.0,7472.0,qris,true,2024-07-03,2024-07-03 08:07:00
SAL-0007330,OUT-0284,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,3,10265.0,0.0,30795.0,kredit,false,2025-02-05,2025-02-05 13:54:00
SAL-0007331,OUT-0297,PRD-023,Mefenamic Acid 500mg,obat_keras,2,8747.0,0.0,17494.0,qris,true,2025-05-02,2025-05-02 21:44:00
SAL-0007332,OUT-0196,PRD-022,Betadine 30ml,obat_bebas,1,16778.0,0.0,16778.0,kredit,false,2025-07-02,2025-07-02 11:59:00
SAL-0007333,OUT-0035,PRD-020,Antasida Doen Tab,obat_bebas,1,4153.0,208.0,3945.0,tunai,false,2025-11-12,2025-11-12 15:53:00
SAL-0007334,OUT-0110,PRD-020,Antasida Doen Tab,obat_bebas,2,4759.0,0.0,9518.0,tunai,false,2024-05-12,2024-05-12 20:02:00
SAL-0007335,OUT-0051,PRD-018,Captopril 25mg,obat_keras,1,5871.0,0.0,5871.0,tunai,true,2024-08-20,2024-08-20 20:35:00
SAL-0007336,OUT-0257,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,2,10738.0,0.0,21476.0,tunai,false,2024-04-20,2024-04-20 10:32:00
SAL-0007337,OUT-0229,PRD-011,Vitamin D3 1000IU,suplemen,3,67367.0,30315.0,171786.0,qris,false,2024-05-07,2024-05-07 08:06:00
SAL-0007338,OUT-0209,PRD-019,Glibenclamide 5mg,obat_keras,2,7549.0,0.0,15098.0,tunai,true,2024-09-27,2024-09-27 19:56:00
SAL-0007339,OUT-0161,PRD-009,Ibuprofen 400mg,obat_bebas,1,7850.0,785.0,7065.0,debit,false,2025-03-18,2025-03-18 09:54:00
SAL-0007340,OUT-0204,PRD-019,Glibenclamide 5mg,obat_keras,3,7145.0,0.0,21435.0,tunai,true,2025-08-28,2025-08-28 14:44:00
SAL-0007341,OUT-0165,PRD-018,Captopril 25mg,obat_keras,2,5891.0,1178.0,10604.0,bpjs,true,2024-06-21,2024-06-21 13:44:00
SAL-0007342,OUT-0069,PRD-010,Vitamin C 1000mg,suplemen,4,42980.0,25788.0,146132.0,tunai,false,2025-05-09,2025-05-09 10:17:00
SAL-0007343,OUT-0207,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,3,11415.0,0.0,34245.0,qris,false,2024-02-26,2024-02-26 16:40:00
SAL-0007344,OUT-0022,PRD-018,Captopril 25mg,obat_keras,4,5917.0,0.0,23668.0,bpjs,true,2024-01-03,2024-01-03 09:12:00
SAL-0007345,OUT-0202,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,3,9664.0,0.0,28992.0,bpjs,false,2024-06-02,2024-06-02 12:09:00
SAL-0007346,OUT-0034,PRD-023,Mefenamic Acid 500mg,obat_keras,2,10248.0,2050.0,18446.0,tunai,true,2025-01-07,2025-01-07 13:37:00
SAL-0007347,OUT-0110,PRD-011,Vitamin D3 1000IU,suplemen,2,64773.0,0.0,129546.0,kredit,false,2025-05-05,2025-05-05 21:41:00
SAL-0007348,OUT-0093,PRD-020,Antasida Doen Tab,obat_bebas,1,4141.0,0.0,4141.0,debit,false,2026-02-01,2026-02-01 17:34:00
SAL-0007349,OUT-0041,PRD-003,Omeprazole 20mg,obat_keras,1,18658.0,0.0,18658.0,debit,true,2024-08-21,2024-08-21 10:44:00
SAL-0007350,OUT-0253,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,2,20491.0,0.0,40982.0,bpjs,false,2025-05-01,2025-05-01 10:52:00
SAL-0007351,OUT-0294,PRD-002,Amoxicillin 500mg,antibiotik,3,23604.0,0.0,70812.0,tunai,true,2024-06-18,2024-06-18 09:01:00
SAL-0007352,OUT-0123,PRD-001,Paracetamol 500mg,obat_bebas,4,5040.0,0.0,20160.0,kredit,false,2025-08-15,2025-08-15 09:19:00
SAL-0007353,OUT-0135,PRD-021,ORS Oralit Sachet,obat_bebas,2,2819.0,282.0,5356.0,kredit,false,2024-09-18,2024-09-18 21:04:00
SAL-0007354,OUT-0194,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,3,9705.0,2912.0,26203.0,bpjs,false,2025-08-31,2025-08-31 10:14:00
SAL-0007355,OUT-0031,PRD-016,Insulin Glargine,obat_keras,1,368034.0,18402.0,349632.0,qris,true,2025-08-04,2025-08-04 15:52:00
SAL-0007356,OUT-0106,PRD-017,Bisoprolol 5mg,obat_keras,2,27778.0,0.0,55556.0,bpjs,true,2026-02-05,2026-02-05 10:54:00
SAL-0007357,OUT-0140,PRD-017,Bisoprolol 5mg,obat_keras,1,27861.0,0.0,27861.0,debit,true,2024-01-08,2024-01-08 15:52:00
SAL-0007358,OUT-0268,PRD-020,Antasida Doen Tab,obat_bebas,1,4447.0,0.0,4447.0,bpjs,false,2026-01-24,2026-01-24 08:38:00
SAL-0007359,OUT-0270,PRD-017,Bisoprolol 5mg,obat_keras,1,29268.0,0.0,29268.0,kredit,true,2026-02-25,2026-02-25 09:12:00
SAL-0007360,OUT-0191,PRD-010,Vitamin C 1000mg,suplemen,1,48229.0,7234.0,40995.0,debit,false,2025-10-04,2025-10-04 18:16:00
SAL-0007361,OUT-0151,PRD-018,Captopril 25mg,obat_keras,1,6166.0,617.0,5549.0,tunai,true,2025-08-19,2025-08-19 12:10:00
SAL-0007362,OUT-0133,PRD-007,Amlodipine 10mg,obat_keras,1,21156.0,0.0,21156.0,debit,true,2025-10-30,2025-10-30 13:50:00
SAL-0007363,OUT-0196,PRD-003,Omeprazole 20mg,obat_keras,2,16587.0,0.0,33174.0,debit,true,2024-04-15,2024-04-15 08:57:00
SAL-0007364,OUT-0265,PRD-009,Ibuprofen 400mg,obat_bebas,1,7543.0,0.0,7543.0,debit,false,2025-10-08,2025-10-08 20:50:00
SAL-0007365,OUT-0254,PRD-010,Vitamin C 1000mg,suplemen,1,46254.0,0.0,46254.0,qris,false,2025-04-04,2025-04-04 18:08:00
SAL-0007366,OUT-0201,PRD-009,Ibuprofen 400mg,obat_bebas,2,7499.0,0.0,14998.0,tunai,false,2025-06-07,2025-06-07 20:35:00
SAL-0007367,OUT-0069,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,2,21824.0,0.0,43648.0,qris,false,2024-05-12,2024-05-12 12:30:00
SAL-0007368,OUT-0046,PRD-023,Mefenamic Acid 500mg,obat_keras,4,8910.0,3564.0,32076.0,bpjs,true,2026-03-23,2026-03-23 09:38:00
SAL-0007369,OUT-0282,PRD-009,Ibuprofen 400mg,obat_bebas,1,7837.0,392.0,7445.0,kredit,false,2024-07-25,2024-07-25 09:26:00
SAL-0007370,OUT-0052,PRD-023,Mefenamic Acid 500mg,obat_keras,3,9264.0,0.0,27792.0,tunai,true,2024-04-27,2024-04-27 08:31:00
SAL-0007371,OUT-0028,PRD-021,ORS Oralit Sachet,obat_bebas,1,2890.0,0.0,2890.0,qris,false,2025-01-20,2025-01-20 12:53:00
SAL-0007372,OUT-0107,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,9359.0,0.0,9359.0,tunai,false,2026-04-02,2026-04-02 17:00:00
SAL-0007373,OUT-0066,PRD-016,Insulin Glargine,obat_keras,3,358581.0,161361.0,914382.0,asuransi_swasta,false,2024-06-16,2024-06-16 10:17:00
SAL-0007374,OUT-0241,PRD-015,Salbutamol Inhaler,obat_keras,1,89214.0,0.0,89214.0,debit,true,2025-10-28,2025-10-28 21:31:00
SAL-0007375,OUT-0118,PRD-023,Mefenamic Acid 500mg,obat_keras,3,9622.0,0.0,28866.0,qris,true,2024-12-14,2024-12-14 17:35:00
SAL-0007376,OUT-0122,PRD-006,Metformin 500mg,obat_keras,10,8289.0,0.0,82890.0,debit,true,2026-01-10,2026-01-10 13:58:00
SAL-0007377,OUT-0066,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,8555.0,856.0,7699.0,bpjs,false,2026-01-30,2026-01-30 17:23:00
SAL-0007378,OUT-0160,PRD-007,Amlodipine 10mg,obat_keras,1,20710.0,0.0,20710.0,qris,true,2024-12-25,2024-12-25 14:39:00
SAL-0007379,OUT-0294,PRD-018,Captopril 25mg,obat_keras,1,6016.0,0.0,6016.0,kredit,true,2025-04-29,2025-04-29 10:48:00
SAL-0007380,OUT-0031,PRD-010,Vitamin C 1000mg,suplemen,2,43056.0,0.0,86112.0,bpjs,false,2025-05-29,2025-05-29 16:35:00
SAL-0007381,OUT-0162,PRD-005,Simvastatin 20mg,obat_keras,1,34806.0,0.0,34806.0,debit,true,2025-03-11,2025-03-11 12:59:00
SAL-0007382,OUT-0209,PRD-012,Multivitamin Family,suplemen,3,88180.0,39681.0,224859.0,asuransi_swasta,false,2025-06-17,2025-06-17 12:01:00
SAL-0007383,OUT-0122,PRD-009,Ibuprofen 400mg,obat_bebas,6,7484.0,0.0,44904.0,tunai,false,2025-01-14,2025-01-14 19:17:00
SAL-0007384,OUT-0179,PRD-001,Paracetamol 500mg,obat_bebas,2,4934.0,493.0,9375.0,qris,false,2024-11-03,2024-11-03 10:21:00
SAL-0007385,OUT-0128,PRD-006,Metformin 500mg,obat_keras,1,8019.0,0.0,8019.0,tunai,false,2025-10-02,2025-10-02 08:04:00
SAL-0007386,OUT-0057,PRD-021,ORS Oralit Sachet,obat_bebas,2,3081.0,0.0,6162.0,tunai,false,2024-07-13,2024-07-13 17:34:00
SAL-0007387,OUT-0113,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,1,20300.0,2030.0,18270.0,tunai,false,2024-12-28,2024-12-28 14:40:00
SAL-0007388,OUT-0202,PRD-015,Salbutamol Inhaler,obat_keras,1,100870.0,0.0,100870.0,qris,true,2025-11-14,2025-11-14 19:03:00
SAL-0007389,OUT-0045,PRD-018,Captopril 25mg,obat_keras,1,6309.0,0.0,6309.0,bpjs,false,2024-09-06,2024-09-06 20:46:00
SAL-0007390,OUT-0253,PRD-022,Betadine 30ml,obat_bebas,1,17340.0,0.0,17340.0,qris,false,2025-07-07,2025-07-07 08:50:00
SAL-0007391,OUT-0213,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,2,23448.0,0.0,46896.0,tunai,false,2025-10-21,2025-10-21 15:58:00
SAL-0007392,OUT-0286,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,8790.0,0.0,8790.0,qris,false,2025-06-25,2025-06-25 12:37:00
SAL-0007393,OUT-0269,PRD-010,Vitamin C 1000mg,suplemen,1,41860.0,0.0,41860.0,asuransi_swasta,false,2024-11-16,2024-11-16 13:26:00
SAL-0007394,OUT-0133,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,4,8888.0,3555.0,31997.0,tunai,false,2026-04-12,2026-04-12 10:14:00
SAL-0007395,OUT-0199,PRD-005,Simvastatin 20mg,obat_keras,3,37080.0,0.0,111240.0,qris,true,2025-08-10,2025-08-10 09:07:00
SAL-0007396,OUT-0103,PRD-018,Captopril 25mg,obat_keras,1,6071.0,911.0,5160.0,debit,true,2024-03-16,2024-03-16 15:05:00
SAL-0007397,OUT-0011,PRD-012,Multivitamin Family,suplemen,2,90445.0,0.0,180890.0,qris,false,2025-10-02,2025-10-02 17:26:00
SAL-0007398,OUT-0030,PRD-023,Mefenamic Acid 500mg,obat_keras,1,9246.0,0.0,9246.0,tunai,true,2024-09-18,2024-09-18 19:58:00
SAL-0007399,OUT-0264,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,2,11791.0,2358.0,21224.0,tunai,false,2024-09-24,2024-09-24 20:41:00
SAL-0007400,OUT-0227,PRD-009,Ibuprofen 400mg,obat_bebas,1,7290.0,0.0,7290.0,tunai,false,2024-07-29,2024-07-29 21:54:00
SAL-0007401,OUT-0280,PRD-007,Amlodipine 10mg,obat_keras,6,21114.0,0.0,126684.0,tunai,true,2024-01-08,2024-01-08 09:24:00
SAL-0007402,OUT-0238,PRD-005,Simvastatin 20mg,obat_keras,20,33519.0,0.0,670380.0,qris,true,2026-02-01,2026-02-01 08:07:00
SAL-0007403,OUT-0073,PRD-021,ORS Oralit Sachet,obat_bebas,2,3013.0,0.0,6026.0,qris,false,2024-01-13,2024-01-13 20:00:00
SAL-0007404,OUT-0062,PRD-003,Omeprazole 20mg,obat_keras,1,16952.0,0.0,16952.0,qris,true,2026-01-09,2026-01-09 16:31:00
SAL-0007405,OUT-0172,PRD-004,Loratadine 10mg,obat_bebas_terbatas,1,11622.0,1743.0,9879.0,qris,false,2024-08-30,2024-08-30 15:02:00
SAL-0007406,OUT-0292,PRD-002,Amoxicillin 500mg,antibiotik,3,25527.0,0.0,76581.0,debit,true,2025-05-01,2025-05-01 15:45:00
SAL-0007407,OUT-0218,PRD-003,Omeprazole 20mg,obat_keras,1,17295.0,0.0,17295.0,bpjs,true,2024-12-25,2024-12-25 14:47:00
SAL-0007408,OUT-0097,PRD-005,Simvastatin 20mg,obat_keras,2,33053.0,6611.0,59495.0,tunai,false,2026-02-20,2026-02-20 14:02:00
SAL-0007409,OUT-0032,PRD-020,Antasida Doen Tab,obat_bebas,3,4491.0,2021.0,11452.0,qris,false,2025-08-12,2025-08-12 09:41:00
SAL-0007410,OUT-0090,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,1,10310.0,516.0,9794.0,tunai,false,2024-04-13,2024-04-13 12:06:00
SAL-0007411,OUT-0219,PRD-020,Antasida Doen Tab,obat_bebas,1,4734.0,0.0,4734.0,tunai,false,2025-06-05,2025-06-05 17:51:00
SAL-0007412,OUT-0236,PRD-011,Vitamin D3 1000IU,suplemen,2,64321.0,0.0,128642.0,qris,false,2024-10-04,2024-10-04 18:17:00
SAL-0007413,OUT-0185,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,5,11430.0,8572.0,48578.0,qris,false,2025-04-18,2025-04-18 13:23:00
SAL-0007414,OUT-0252,PRD-025,OBH Combi Batuk Pilek,obat_bebas,1,15356.0,0.0,15356.0,tunai,false,2024-03-24,2024-03-24 20:44:00
SAL-0007415,OUT-0193,PRD-005,Simvastatin 20mg,obat_keras,1,33201.0,0.0,33201.0,tunai,true,2024-04-01,2024-04-01 15:27:00
SAL-0007416,OUT-0097,PRD-019,Glibenclamide 5mg,obat_keras,1,7244.0,0.0,7244.0,tunai,true,2026-02-02,2026-02-02 10:49:00
SAL-0007417,OUT-0109,PRD-002,Amoxicillin 500mg,antibiotik,1,25368.0,0.0,25368.0,tunai,false,2025-06-14,2025-06-14 12:55:00
SAL-0007418,OUT-0049,PRD-022,Betadine 30ml,obat_bebas,3,18285.0,0.0,54855.0,qris,false,2025-06-08,2025-06-08 15:13:00
SAL-0007419,OUT-0170,PRD-004,Loratadine 10mg,obat_bebas_terbatas,1,12325.0,0.0,12325.0,tunai,false,2024-02-10,2024-02-10 19:44:00
SAL-0007420,OUT-0267,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,8734.0,0.0,8734.0,qris,false,2024-03-11,2024-03-11 16:28:00
SAL-0007421,OUT-0273,PRD-009,Ibuprofen 400mg,obat_bebas,2,7593.0,2278.0,12908.0,qris,false,2024-08-01,2024-08-01 19:55:00
SAL-0007422,OUT-0215,PRD-006,Metformin 500mg,obat_keras,1,7771.0,0.0,7771.0,kredit,true,2024-11-27,2024-11-27 17:36:00
SAL-0007423,OUT-0202,PRD-004,Loratadine 10mg,obat_bebas_terbatas,1,11645.0,0.0,11645.0,tunai,false,2024-02-25,2024-02-25 12:15:00
SAL-0007424,OUT-0292,PRD-005,Simvastatin 20mg,obat_keras,1,37183.0,1859.0,35324.0,qris,true,2025-07-25,2025-07-25 19:02:00
SAL-0007425,OUT-0251,PRD-009,Ibuprofen 400mg,obat_bebas,5,7680.0,0.0,38400.0,tunai,false,2024-06-06,2024-06-06 13:47:00
SAL-0007426,OUT-0029,PRD-019,Glibenclamide 5mg,obat_keras,1,7411.0,0.0,7411.0,tunai,true,2025-05-23,2025-05-23 15:36:00
SAL-0007427,OUT-0028,PRD-004,Loratadine 10mg,obat_bebas_terbatas,1,11667.0,0.0,11667.0,qris,false,2024-01-02,2024-01-02 21:27:00
SAL-0007428,OUT-0120,PRD-019,Glibenclamide 5mg,obat_keras,1,6821.0,0.0,6821.0,tunai,true,2025-10-04,2025-10-04 19:42:00
SAL-0007429,OUT-0107,PRD-020,Antasida Doen Tab,obat_bebas,1,4420.0,0.0,4420.0,kredit,false,2024-09-17,2024-09-17 15:26:00
SAL-0007430,OUT-0297,PRD-002,Amoxicillin 500mg,antibiotik,1,25433.0,3815.0,21618.0,qris,false,2024-08-29,2024-08-29 08:22:00
SAL-0007431,OUT-0057,PRD-017,Bisoprolol 5mg,obat_keras,1,26823.0,0.0,26823.0,tunai,true,2025-01-06,2025-01-06 18:31:00
SAL-0007432,OUT-0031,PRD-004,Loratadine 10mg,obat_bebas_terbatas,1,12791.0,640.0,12151.0,tunai,false,2024-09-03,2024-09-03 18:12:00
SAL-0007433,OUT-0252,PRD-019,Glibenclamide 5mg,obat_keras,2,6714.0,0.0,13428.0,tunai,true,2024-04-15,2024-04-15 12:22:00
SAL-0007434,OUT-0175,PRD-025,OBH Combi Batuk Pilek,obat_bebas,1,16686.0,1669.0,15017.0,kredit,false,2026-03-08,2026-03-08 18:18:00
SAL-0007435,OUT-0229,PRD-001,Paracetamol 500mg,obat_bebas,1,4916.0,0.0,4916.0,debit,false,2024-08-06,2024-08-06 08:39:00
SAL-0007436,OUT-0249,PRD-014,Ranitidine 150mg,obat_keras,5,15881.0,0.0,79405.0,tunai,true,2024-05-07,2024-05-07 21:03:00
SAL-0007437,OUT-0221,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,2,21378.0,0.0,42756.0,kredit,false,2025-08-11,2025-08-11 08:16:00
SAL-0007438,OUT-0212,PRD-011,Vitamin D3 1000IU,suplemen,1,66431.0,0.0,66431.0,kredit,false,2024-07-16,2024-07-16 09:38:00
SAL-0007439,OUT-0126,PRD-003,Omeprazole 20mg,obat_keras,3,18570.0,5571.0,50139.0,tunai,true,2024-05-07,2024-05-07 08:13:00
SAL-0007440,OUT-0287,PRD-016,Insulin Glargine,obat_keras,3,332705.0,49906.0,948209.0,tunai,false,2024-02-04,2024-02-04 19:31:00
SAL-0007441,OUT-0055,PRD-019,Glibenclamide 5mg,obat_keras,2,7214.0,0.0,14428.0,bpjs,false,2025-12-11,2025-12-11 21:24:00
SAL-0007442,OUT-0253,PRD-017,Bisoprolol 5mg,obat_keras,1,28720.0,0.0,28720.0,kredit,true,2024-03-31,2024-03-31 08:38:00
SAL-0007443,OUT-0127,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,9574.0,0.0,9574.0,qris,false,2026-03-18,2026-03-18 12:38:00
SAL-0007444,OUT-0026,PRD-004,Loratadine 10mg,obat_bebas_terbatas,1,12662.0,0.0,12662.0,tunai,false,2025-09-02,2025-09-02 11:17:00
SAL-0007445,OUT-0222,PRD-020,Antasida Doen Tab,obat_bebas,2,4512.0,0.0,9024.0,debit,false,2025-06-11,2025-06-11 12:15:00
SAL-0007446,OUT-0188,PRD-007,Amlodipine 10mg,obat_keras,1,23258.0,0.0,23258.0,debit,true,2024-01-13,2024-01-13 13:49:00
SAL-0007447,OUT-0140,PRD-022,Betadine 30ml,obat_bebas,2,19256.0,1926.0,36586.0,qris,false,2024-01-19,2024-01-19 08:13:00
SAL-0007448,OUT-0108,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,8331.0,833.0,7498.0,debit,false,2025-01-23,2025-01-23 18:34:00
SAL-0007449,OUT-0234,PRD-002,Amoxicillin 500mg,antibiotik,2,26381.0,2638.0,50124.0,qris,true,2025-12-07,2025-12-07 13:03:00
SAL-0007450,OUT-0204,PRD-004,Loratadine 10mg,obat_bebas_terbatas,1,12242.0,1224.0,11018.0,bpjs,false,2025-04-22,2025-04-22 21:43:00
SAL-0007451,OUT-0222,PRD-003,Omeprazole 20mg,obat_keras,1,17426.0,0.0,17426.0,tunai,true,2024-11-09,2024-11-09 15:30:00
SAL-0007452,OUT-0002,PRD-009,Ibuprofen 400mg,obat_bebas,3,7655.0,0.0,22965.0,tunai,false,2024-02-11,2024-02-11 08:40:00
SAL-0007453,OUT-0106,PRD-021,ORS Oralit Sachet,obat_bebas,5,3176.0,794.0,15086.0,tunai,false,2024-11-25,2024-11-25 18:37:00
SAL-0007454,OUT-0280,PRD-009,Ibuprofen 400mg,obat_bebas,20,7914.0,7914.0,150366.0,qris,false,2025-02-18,2025-02-18 12:08:00
SAL-0007455,OUT-0220,PRD-005,Simvastatin 20mg,obat_keras,3,34953.0,0.0,104859.0,qris,true,2026-02-11,2026-02-11 09:00:00
SAL-0007456,OUT-0214,PRD-025,OBH Combi Batuk Pilek,obat_bebas,1,15790.0,0.0,15790.0,qris,false,2025-01-29,2025-01-29 11:57:00
SAL-0007457,OUT-0124,PRD-016,Insulin Glargine,obat_keras,1,333083.0,49962.0,283121.0,tunai,true,2025-07-20,2025-07-20 17:03:00
SAL-0007458,OUT-0014,PRD-025,OBH Combi Batuk Pilek,obat_bebas,3,17374.0,0.0,52122.0,tunai,false,2024-06-30,2024-06-30 08:58:00
SAL-0007459,OUT-0041,PRD-005,Simvastatin 20mg,obat_keras,1,34716.0,0.0,34716.0,qris,false,2025-02-11,2025-02-11 10:23:00
SAL-0007460,OUT-0219,PRD-025,OBH Combi Batuk Pilek,obat_bebas,2,16423.0,0.0,32846.0,tunai,false,2024-05-12,2024-05-12 19:32:00
SAL-0007461,OUT-0184,PRD-017,Bisoprolol 5mg,obat_keras,1,27046.0,2705.0,24341.0,tunai,true,2026-03-19,2026-03-19 20:57:00
SAL-0007462,OUT-0087,PRD-003,Omeprazole 20mg,obat_keras,2,19387.0,0.0,38774.0,debit,false,2024-10-21,2024-10-21 15:35:00
SAL-0007463,OUT-0051,PRD-007,Amlodipine 10mg,obat_keras,1,21763.0,0.0,21763.0,debit,false,2025-06-21,2025-06-21 20:37:00
SAL-0007464,OUT-0297,PRD-021,ORS Oralit Sachet,obat_bebas,2,3120.0,624.0,5616.0,tunai,false,2024-06-05,2024-06-05 14:55:00
SAL-0007465,OUT-0142,PRD-023,Mefenamic Acid 500mg,obat_keras,4,9547.0,0.0,38188.0,bpjs,true,2024-11-11,2024-11-11 13:41:00
SAL-0007466,OUT-0204,PRD-001,Paracetamol 500mg,obat_bebas,1,5072.0,761.0,4311.0,tunai,false,2024-02-17,2024-02-17 17:59:00
SAL-0007467,OUT-0280,PRD-002,Amoxicillin 500mg,antibiotik,5,23887.0,0.0,119435.0,debit,false,2024-06-23,2024-06-23 16:23:00
SAL-0007468,OUT-0092,PRD-016,Insulin Glargine,obat_keras,2,325332.0,65066.0,585598.0,debit,true,2024-10-11,2024-10-11 12:52:00
SAL-0007469,OUT-0229,PRD-007,Amlodipine 10mg,obat_keras,1,23077.0,0.0,23077.0,qris,true,2025-08-05,2025-08-05 13:36:00
SAL-0007470,OUT-0071,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,8422.0,1263.0,7159.0,qris,false,2024-06-18,2024-06-18 19:04:00
